page_url;category;file_name;link;magnet_link;size;date;seeders;leechers;completed_download
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「ゲーセン少女と異文化交流」オリジナルサウンドトラック／音楽：伊賀拓郎 [FLAC 48kHz/24bit];/view/2023422;magnet:?xt=urn:btih:7a94cad1a69c7acafc7c97d157a1f7d0f2e14a5a&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E3%82%B2%E3%83%BC%E3%82%BB%E3%83%B3%E5%B0%91%E5%A5%B3%E3%81%A8%E7%95%B0%E6%96%87%E5%8C%96%E4%BA%A4%E6%B5%81%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E4%BC%8A%E8%B3%80%E6%8B%93%E9%83%8E%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1022.8 MiB;2025-09-23 22:58;33;18;113
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「ブサメンガチファイター」オリジナルサウンドトラック／音楽：川﨑龍 [FLAC];/view/2023421;magnet:?xt=urn:btih:c65d303586e9154f8ea63b3ea48d12214758b2da&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E3%83%96%E3%82%B5%E3%83%A1%E3%83%B3%E3%82%AC%E3%83%81%E3%83%95%E3%82%A1%E3%82%A4%E3%82%BF%E3%83%BC%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E5%B7%9D%EF%A8%91%E9%BE%8D%20%5BFLAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;476.3 MiB;2025-09-23 22:58;29;13;108
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「まったく最近の探偵ときたら」オリジナルサウンドトラック／音楽：菊谷知樹 [FLAC 48kHz/24bit];/view/2023420;magnet:?xt=urn:btih:b778c9d4089674bf501c9189b0af61998707819f&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E3%81%BE%E3%81%A3%E3%81%9F%E3%81%8F%E6%9C%80%E8%BF%91%E3%81%AE%E6%8E%A2%E5%81%B5%E3%81%A8%E3%81%8D%E3%81%9F%E3%82%89%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E8%8F%8A%E8%B0%B7%E7%9F%A5%E6%A8%B9%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;578.8 MiB;2025-09-23 22:58;34;9;110
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「強くてニューサーガ」オリジナルサウンドトラック／音楽：社長、穴沢弘慶 [FLAC 48kHz/24bit];/view/2023419;magnet:?xt=urn:btih:8a7720f8decd1d099ba550817637181f75751ded&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E5%BC%B7%E3%81%8F%E3%81%A6%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B5%E3%83%BC%E3%82%AC%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E7%A4%BE%E9%95%B7%E3%80%81%E7%A9%B4%E6%B2%A2%E5%BC%98%E6%85%B6%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.1 GiB;2025-09-23 22:58;34;21;98
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「真・侍伝 YAIBA」オリジナルサウンドトラック／音楽：やまだ豊、出羽良彰 [FLAC 48kHz/24bit];/view/2023418;magnet:?xt=urn:btih:f0cb3c0a994fd92323fe703826eb8255437e5ce8&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E7%9C%9F%E3%83%BB%E4%BE%8D%E4%BC%9D%20YAIBA%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E3%82%84%E3%81%BE%E3%81%A0%E8%B1%8A%E3%80%81%E5%87%BA%E7%BE%BD%E8%89%AF%E5%BD%B0%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.6 GiB;2025-09-23 22:58;32;20;102
https://nyaa.si;Audio - Lossless;[2025.09.24] TVアニメ「自動販売機に生まれ変わった俺は迷宮を彷徨う 2nd season」オリジナル・サウンドトラック／音楽：浦木裕太、Keita Takahashi [FLAC];/view/2023417;magnet:?xt=urn:btih:98e060913b761e27296f0550288665b265389eaf&dn=%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E8%87%AA%E5%8B%95%E8%B2%A9%E5%A3%B2%E6%A9%9F%E3%81%AB%E7%94%9F%E3%81%BE%E3%82%8C%E5%A4%89%E3%82%8F%E3%81%A3%E3%81%9F%E4%BF%BA%E3%81%AF%E8%BF%B7%E5%AE%AE%E3%82%92%E5%BD%B7%E5%BE%A8%E3%81%86%202nd%20season%E3%80%8D%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%83%BB%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%88%E3%83%A9%E3%83%83%E3%82%AF%EF%BC%8F%E9%9F%B3%E6%A5%BD%EF%BC%9A%E6%B5%A6%E6%9C%A8%E8%A3%95%E5%A4%AA%E3%80%81Keita%20Takahashi%20%5BFLAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;350.2 MiB;2025-09-23 22:58;25;7;107
https://nyaa.si;Anime - English-translated;[Freehold] 2.5 Dimensional Seduction (2024) S01E13-E18 [1080p x265 FLAC EAC3 Dual-Audio] | 2.5 Jigen no Ririsa;/view/2023416;magnet:?xt=urn:btih:a364320f8c3c1e25b86fe75afc24a74dd13faf83&dn=%5BFreehold%5D%202.5%20Dimensional%20Seduction%20%282024%29%20S01E13-E18%20%5B1080p%20x265%20FLAC%20EAC3%20Dual-Audio%5D%20%7C%202.5%20Jigen%20no%20Ririsa&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;9.5 GiB;2025-09-23 22:46;30;20;70
https://nyaa.si;Audio - Lossless;[JMAX] [2025.09.24] TVアニメ「無職の英雄 ～別にスキルなんか要らなかったんだが～」EDテーマ「奇跡なんかいらない」／ウタヒメドリーム オールスターズ [FLAC 48kHz/24bit];/view/2023415;magnet:?xt=urn:btih:e1bf85dd4ca90aa81d334a4a7bf50b6bda518ce8&dn=%5BJMAX%5D%20%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E7%84%A1%E8%81%B7%E3%81%AE%E8%8B%B1%E9%9B%84%20%EF%BD%9E%E5%88%A5%E3%81%AB%E3%82%B9%E3%82%AD%E3%83%AB%E3%81%AA%E3%82%93%E3%81%8B%E8%A6%81%E3%82%89%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%9F%E3%82%93%E3%81%A0%E3%81%8C%EF%BD%9E%E3%80%8DED%E3%83%86%E3%83%BC%E3%83%9E%E3%80%8C%E5%A5%87%E8%B7%A1%E3%81%AA%E3%82%93%E3%81%8B%E3%81%84%E3%82%89%E3%81%AA%E3%81%84%E3%80%8D%EF%BC%8F%E3%82%A6%E3%82%BF%E3%83%92%E3%83%A1%E3%83%89%E3%83%AA%E3%83%BC%E3%83%A0%20%E3%82%AA%E3%83%BC%E3%83%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;49.0 MiB;2025-09-23 22:42;15;242;0
https://nyaa.si;Audio - Lossless;[JMAX] [2025.09.24] TVアニメ「無職の英雄 ～別にスキルなんか要らなかったんだが～」OPテーマ「Reincarnation」／花耶 [FLAC 48kHz/24bit];/view/2023414;magnet:?xt=urn:btih:85898fdaebf30f8207b1482292666455fccbd823&dn=%5BJMAX%5D%20%5B2025.09.24%5D%20TV%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E7%84%A1%E8%81%B7%E3%81%AE%E8%8B%B1%E9%9B%84%20%EF%BD%9E%E5%88%A5%E3%81%AB%E3%82%B9%E3%82%AD%E3%83%AB%E3%81%AA%E3%82%93%E3%81%8B%E8%A6%81%E3%82%89%E3%81%AA%E3%81%8B%E3%81%A3%E3%81%9F%E3%82%93%E3%81%A0%E3%81%8C%EF%BD%9E%E3%80%8DOP%E3%83%86%E3%83%BC%E3%83%9E%E3%80%8CReincarnation%E3%80%8D%EF%BC%8F%E8%8A%B1%E8%80%B6%20%5BFLAC%2048kHz%2F24bit%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;108.0 MiB;2025-09-23 22:42;15;251;0
https://nyaa.si;Literature - English-translated;Cat + Gamer (2022-2025) (Digital) (XRA-Empire);/view/2023413;magnet:?xt=urn:btih:dde823c0e803a27efba8eace1a91e41a5bd5e245&dn=Cat%20%2B%20Gamer%20%282022-2025%29%20%28Digital%29%20%28XRA-Empire%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 22:22;59;12;177
https://nyaa.si;Anime - Non-English-translated;[Z-A] Dr. Stone Science Future - S04E23 (WEB 1080p) [Sub. Español];/view/2023411;magnet:?xt=urn:btih:932f9e40404f2c984a65a5b88adc72b95fd3cad6&dn=%5BZ-A%5D%20Dr.%20Stone%20Science%20Future%20-%20S04E23%20%28WEB%201080p%29%20%5BSub.%20Espa%C3%B1ol%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.5 GiB;2025-09-23 22:04;33;4;96
https://nyaa.si;Anime - Non-English-translated;[BBF] Nukitashi THE ANIMATION - 10 [WEB 1080p SUB ITA][0C2D0BFA].mkv;/view/2023410;magnet:?xt=urn:btih:a379b424a068b118f3d927e0ef9177bbda830f49&dn=%5BBBF%5D%20Nukitashi%20THE%20ANIMATION%20-%2010%20%5BWEB%201080p%20SUB%20ITA%5D%5B0C2D0BFA%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;714.0 MiB;2025-09-23 22:03;7;1;30
https://nyaa.si;Anime - Non-English-translated;Meitantei.Conan.E1172.La.Raó.d'Esdevindre.un.Majordom.Part.2.WEBRip.x264-H3AsO3;/view/2023409;magnet:?xt=urn:btih:9e0a7157c33de8702c74bd7a3111be9ad5025c0a&dn=Meitantei.Conan.E1172.La.Ra%C3%B3.d%27Esdevindre.un.Majordom.Part.2.WEBRip.x264-H3AsO3&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;298.8 MiB;2025-09-23 21:37;0;0;2
https://nyaa.si;Anime - Non-English-translated;[T3KASHi] Witch Watch S01E22 MULTi 1080p CR WEB-DL AAC 2.0 x.264 (VF, VOSTFR);/view/2023408;magnet:?xt=urn:btih:0a24ab069fd348b50a002fc6a38336415430008a&dn=%5BT3KASHi%5D%20Witch%20Watch%20S01E22%20MULTi%201080p%20CR%20WEB-DL%20AAC%202.0%20x.264%20%28VF%2C%20VOSTFR%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:31;17;4;46
https://nyaa.si;Anime - Non-English-translated;[T3KASHi] Rent a Girlfriend S04E10 MULTi 1080p CR WEBRiP AAC 2.0 x.265 (Kanojo, Okarishimasu, VF, VOSTFR);/view/2023407;magnet:?xt=urn:btih:7f09820b25cc67df116ab5d65199944c7b439cc0&dn=%5BT3KASHi%5D%20Rent%20a%20Girlfriend%20S04E10%20MULTi%201080p%20CR%20WEBRiP%20AAC%202.0%20x.265%20%28Kanojo%2C%20Okarishimasu%2C%20VF%2C%20VOSTFR%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;306.2 MiB;2025-09-23 21:31;12;7;29
https://nyaa.si;Anime - English-translated;1[Yameii] A Couple of Cuckoos - S02E10 [English Dub] [CR WEB-DL 1080p] [5B0ACBFF] (Cuckoo no Iinazuke Season 2 | S2);/view/2023406#comments;magnet:?xt=urn:btih:8b212bcb95a91e5646e3cf3a183de176a16e8b95&dn=%5BYameii%5D%20A%20Couple%20of%20Cuckoos%20-%20S02E10%20%5BEnglish%20Dub%5D%20%5BCR%20WEB-DL%201080p%5D%20%5B5B0ACBFF%5D%20%28Cuckoo%20no%20Iinazuke%20Season%202%20%7C%20S2%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:08;78;3;261
https://nyaa.si;Anime - English-translated;[Yameii] A Couple of Cuckoos - S02E10 [English Dub] [CR WEB-DL 720p] [3292B74F] (Cuckoo no Iinazuke Season 2 | S2);/view/2023405;magnet:?xt=urn:btih:fb61cb4e18cf6af6aadfdd216d7b6b95ee7227c5&dn=%5BYameii%5D%20A%20Couple%20of%20Cuckoos%20-%20S02E10%20%5BEnglish%20Dub%5D%20%5BCR%20WEB-DL%20720p%5D%20%5B3292B74F%5D%20%28Cuckoo%20no%20Iinazuke%20Season%202%20%7C%20S2%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;710.6 MiB;2025-09-23 21:07;31;5;116
https://nyaa.si;Anime - Non-English-translated;A.Couple.of.Cuckoos.S02E09.MULTI.1080p.CR.WEB.x264-TenmaLand ( VF FRENCH VOSTFR );/view/2023404;magnet:?xt=urn:btih:99204f4fd1f6c3fd74388664237cb3e5c5e53111&dn=A.Couple.of.Cuckoos.S02E09.MULTI.1080p.CR.WEB.x264-TenmaLand%20%28%20VF%20FRENCH%20VOSTFR%20%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:07;14;2;51
https://nyaa.si;Anime - Non-English-translated;A.Couple.of.Cuckoos.S02E08.MULTI.1080p.CR.WEB.x264-TenmaLand ( VF FRENCH VOSTFR );/view/2023403;magnet:?xt=urn:btih:eadbf94d7c73114dabaa2b6168416e894e5872b8&dn=A.Couple.of.Cuckoos.S02E08.MULTI.1080p.CR.WEB.x264-TenmaLand%20%28%20VF%20FRENCH%20VOSTFR%20%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:06;13;2;52
https://nyaa.si;Anime - Non-English-translated;A.Couple.of.Cuckoos.S02E07.MULTI.1080p.CR.WEB.x264-TenmaLand ( VF FRENCH VOSTFR );/view/2023402;magnet:?xt=urn:btih:333a40a49413f9593322f6a2119314f9685d708c&dn=A.Couple.of.Cuckoos.S02E07.MULTI.1080p.CR.WEB.x264-TenmaLand%20%28%20VF%20FRENCH%20VOSTFR%20%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:06;15;2;53
https://nyaa.si;Anime - English-translated;A Couple of Cuckoos S02E10 1080p CR WEB-DL DUAL AAC2.0 H 264-VARYG (Kakkou no Iinazuke, Dual-Audio, Multi-Subs);/view/2023401;magnet:?xt=urn:btih:0ea79a23914fc3301c9a27b3a3d5d7f44eefdf1a&dn=A%20Couple%20of%20Cuckoos%20S02E10%201080p%20CR%20WEB-DL%20DUAL%20AAC2.0%20H%20264-VARYG%20%28Kakkou%20no%20Iinazuke%2C%20Dual-Audio%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 21:02;155;7;445
https://nyaa.si;Anime - English-translated;[ToonsHub] A Couple of Cuckoos S02E10 1080p CR WEB-DL AAC2.0 H.264 (Kakkou no Iinazuke, Dual-Audio, Multi-Subs);/view/2023400;magnet:?xt=urn:btih:2d904821177f2ff07ef0aa0bb160d413ed7320b2&dn=%5BToonsHub%5D%20A%20Couple%20of%20Cuckoos%20S02E10%201080p%20CR%20WEB-DL%20AAC2.0%20H.264%20%28Kakkou%20no%20Iinazuke%2C%20Dual-Audio%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;970.7 MiB;2025-09-23 21:01;30;4;72
https://nyaa.si;Anime - Non-English-translated;[WF] Kaoru Hana wa Rin to Saku - 12 [NF WEB-DL 1080p H.264 AAC2.0][PT-BR] (The Fragrant Flower Blooms with Dignity - S01);/view/2023399;magnet:?xt=urn:btih:e7b85bea8fcf60906c0443065232ba6bc1f95248&dn=%5BWF%5D%20Kaoru%20Hana%20wa%20Rin%20to%20Saku%20-%2012%20%5BNF%20WEB-DL%201080p%20H.264%20AAC2.0%5D%5BPT-BR%5D%20%28The%20Fragrant%20Flower%20Blooms%20with%20Dignity%20-%20S01%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;918.6 MiB;2025-09-23 20:55;25;3;58
https://nyaa.si;Literature - English-translated;3Weekly K Manga Chapter Updates - Week 39 2025 (Digital) (Aquila);/view/2023397#comments;magnet:?xt=urn:btih:f91957b5cef9a587cd152ee16d063bc6d0ff728d&dn=Weekly%20K%20Manga%20Chapter%20Updates%20-%20Week%2039%202025%20%28Digital%29%20%28Aquila%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.1 GiB;2025-09-23 20:43;65;26;191
https://nyaa.si;Anime - English-translated;[CRUCiBLE] Good Bye, Dragon Life Season 1 (S01) (BD Remux 1080p FLAC H.264) | Sayonara Ryuusei Konnichiwa Jinsei;/view/2023396;magnet:?xt=urn:btih:d61754bfdae3f8b21d7d7c30bd3a8a1faf15f49d&dn=%5BCRUCiBLE%5D%20Good%20Bye%2C%20Dragon%20Life%20Season%201%20%28S01%29%20%28BD%20Remux%201080p%20FLAC%20H.264%29%20%7C%20Sayonara%20Ryuusei%20Konnichiwa%20Jinsei&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;80.0 GiB;2025-09-23 20:35;46;18;117
https://nyaa.si;Anime - English-translated;[KawaSubs] Nmeneko - S01E20 (AMZN WEB 1080p AVC EAC3) [English-Sub];/view/2023395;magnet:?xt=urn:btih:5211c77a83278e302054199801ca59a8985a0e91&dn=%5BKawaSubs%5D%20Nmeneko%20-%20S01E20%20%28AMZN%20WEB%201080p%20AVC%20EAC3%29%20%5BEnglish-Sub%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;63.1 MiB;2025-09-23 20:34;10;1;53
