page_url;category;file_name;link;magnet_link;size;date;seeders;leechers;completed_download
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1BOCCHI THE ROCK S06E00 BOCCHI THE ROCK Recap Part 1 1080p CR WEB-DL AAC2.0 H 264-VARYG (Bocchi the Rock!, Multi-Subs);/view/1935400#comments;magnet:?xt=urn:btih:b55cba8ee87fdfd8e2957c1859ef61cca3e0fe8e&dn=BOCCHI%20THE%20ROCK%20S06E00%20BOCCHI%20THE%20ROCK%20Recap%20Part%201%201080p%20CR%20WEB-DL%20AAC2.0%20H%20264-VARYG%20%28Bocchi%20the%20Rock%21%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;5.1 GiB;2025-02-14 01:03;7;0;254
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[ZigZag] Bocchi the Rock! S01 [1080p REPACK CR WEB-DL E-AC3] [Multi-Audio] [Multi-Subs];/view/1890634;magnet:?xt=urn:btih:9e5736db3e0bb3551575057bd8cc2c8c603d3883&dn=%5BZigZag%5D%20Bocchi%20the%20Rock%21%20S01%20%5B1080p%20REPACK%20CR%20WEB-DL%20E-AC3%5D%20%5BMulti-Audio%5D%20%5BMulti-Subs%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;17.6 GiB;2024-10-25 03:22;28;1;1686
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;2Bocchi the Rock S01 1080p AMZN WEB-DL DDP2.0 H 264 MULTi-VARYG (Bocchi the Rock!, Multi-Audio, Multi-Subs);/view/1890574#comments;magnet:?xt=urn:btih:53bd9c9247d557bf2f4fc64f1d7dd83c5ba8c9ef&dn=Bocchi%20the%20Rock%20S01%201080p%20AMZN%20WEB-DL%20DDP2.0%20H%20264%20MULTi-VARYG%20%28Bocchi%20the%20Rock%21%2C%20Multi-Audio%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;8.9 GiB;2024-10-24 20:22;17;1;1230
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;2[chasa] Bocchi the Rock! S00E01 (11.5) (1080p Bluray FLAC x265 HEVC) (Gotou Futari's Big Sister Observation Diary);/view/1862947#comments;magnet:?xt=urn:btih:e9230c73e565478afe66621b1cad9b325240b7c4&dn=%5Bchasa%5D%20Bocchi%20the%20Rock%21%20S00E01%20%2811.5%29%20%281080p%20Bluray%20FLAC%20x265%20HEVC%29%20%28Gotou%20Futari%27s%20Big%20Sister%20Observation%20Diary%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;951.9 MiB;2024-08-21 21:35;33;0;1117
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[Judas] Bocchi the Rock! (Season 1) [BD 1080p][HEVC x265 10bit][Multi-Subs] (Batch);/view/1861251;magnet:?xt=urn:btih:99f948a9ea653f2f3679ce0a42792013628f894e&dn=%5BJudas%5D%20Bocchi%20the%20Rock%21%20%28Season%201%29%20%5BBD%201080p%5D%5BHEVC%20x265%2010bit%5D%5BMulti-Subs%5D%20%28Batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.6 GiB;2024-08-17 19:33;152;4;8612
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[Trix] Bocchi the Rock! Season 1 [Multi Subs] (BD 1080p AV1) - ぼっち・ざ・ろっく！ (VOSTFR) (Batch);/view/1854203#comments;magnet:?xt=urn:btih:4aa4f8b61fdb708d05f7de6eeba359eb6fd1792f&dn=%5BTrix%5D%20Bocchi%20the%20Rock%21%20Season%201%20%5BMulti%20Subs%5D%20%28BD%201080p%20AV1%29%20-%20%E3%81%BC%E3%81%A3%E3%81%A1%E3%83%BB%E3%81%96%E3%83%BB%E3%82%8D%E3%81%A3%E3%81%8F%EF%BC%81%20%28VOSTFR%29%20%28Batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.9 GiB;2024-08-02 15:48;27;0;1570
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;10Bocchi The Rock [AV1][1080p][Opus 128kb][BDRip][Quantum];/view/1808393#comments;magnet:?xt=urn:btih:4ee33a8d8bb45ed7c3fea657445880c614525360&dn=Bocchi%20The%20Rock%20%5BAV1%5D%5B1080p%5D%5BOpus%20128kb%5D%5BBDRip%5D%5BQuantum%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.1 GiB;2024-04-22 20:56;0;0;332
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;3Bocchi.the.Rock.S01.1080p.BluRay.10-Bit.FLAC2.0.x265-YURASUKA;/view/1773847#comments;magnet:?xt=urn:btih:0853e5cb21c149ac45b946475b73dc9fa0f0c9dc&dn=Bocchi.the.Rock.S01.1080p.BluRay.10-Bit.FLAC2.0.x265-YURASUKA&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;8.0 GiB;2024-02-03 05:56;95;0;4514
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;2[Trix] Bocchi the Rock! Season 1 [Multi Subs] (BD 720p AV1) - ぼっち・ざ・ろっく！ (VOSTFR) (Batch);/view/1761999#comments;magnet:?xt=urn:btih:9c6ffb2d85e67ddb01c341c81db0b18626626b69&dn=%5BTrix%5D%20Bocchi%20the%20Rock%21%20Season%201%20%5BMulti%20Subs%5D%20%28BD%20720p%20AV1%29%20-%20%E3%81%BC%E3%81%A3%E3%81%A1%E3%83%BB%E3%81%96%E3%83%BB%E3%82%8D%E3%81%A3%E3%81%8F%EF%BC%81%20%28VOSTFR%29%20%28Batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.8 GiB;2024-01-02 00:01;7;1;1133
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;6[Recluse] Bocchi the Rock! (Season 01) (BD 1080p HEVC Opus);/view/1752094#comments;magnet:?xt=urn:btih:092262644b13280f73aa29ebaa757c3d81e3095b&dn=%5BRecluse%5D%20Bocchi%20the%20Rock%21%20%28Season%2001%29%20%28BD%201080p%20HEVC%20Opus%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;9.6 GiB;2023-12-06 09:40;34;3;1630
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;13[DB+neohevc] Bocchi the Rock! [10bit BD1080p][HEVC-x265];/view/1678808#comments;magnet:?xt=urn:btih:a0846b448d9226cd4f58caf9ca16598c421445ef&dn=%5BDB%2Bneohevc%5D%20Bocchi%20the%20Rock%21%20%5B10bit%20BD1080p%5D%5BHEVC-x265%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;4.2 GiB;2023-06-03 18:30;80;4;8438
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;12[XerBlade] Bocchi  the Rock! (BD 1080p x265 10-bit Opus);/view/1675754#comments;magnet:?xt=urn:btih:61ff7f2af851f91e4ad905a2998a69cb826c4960&dn=%5BXerBlade%5D%20Bocchi%20%20the%20Rock%21%20%28BD%201080p%20x265%2010-bit%20Opus%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.0 GiB;2023-05-25 20:45;2;0;458
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;3[Anime Time] Bocchi the Rock! (Season 01) [BD] [1080p][HEVC 10bit x265][AAC][Multi Sub] [Batch];/view/1675233#comments;magnet:?xt=urn:btih:1cc68c2b53d064142b52c66ffc30528d8fa75191&dn=%5BAnime%20Time%5D%20Bocchi%20the%20Rock%21%20%28Season%2001%29%20%5BBD%5D%20%5B1080p%5D%5BHEVC%2010bit%20x265%5D%5BAAC%5D%5BMulti%20Sub%5D%20%5BBatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;4.3 GiB;2023-05-24 14:52;16;1;3290
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[ZigZag] Bocchi the Rock! S01 [1080p AMZN WEB-DL] [Multi-Subs];/view/1673894;magnet:?xt=urn:btih:4de7f738324c0af3df76cb600f8bbb95c0fe0d26&dn=%5BZigZag%5D%20Bocchi%20the%20Rock%21%20S01%20%5B1080p%20AMZN%20WEB-DL%5D%20%5BMulti-Subs%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;7.3 GiB;2023-05-20 23:12;5;0;1815
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1Bocchi.the.Rock.S01.1080p.NF.WEB-DL.DDP2.0.H.264-KQRM;/view/1647271#comments;magnet:?xt=urn:btih:428817dcfe686e4b2d938642c0cea567b9d993c6&dn=Bocchi.the.Rock.S01.1080p.NF.WEB-DL.DDP2.0.H.264-KQRM&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;10.2 GiB;2023-03-11 01:03;2;0;553
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;3Bocchi The Rock Vol 2 BDMV Subtitles;/view/1641557#comments;magnet:?xt=urn:btih:e7c0959dff0b9398ec655260c20a2108511916ec&dn=Bocchi%20The%20Rock%20Vol%202%20BDMV%20Subtitles&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;12.8 GiB;2023-02-24 18:02;1;0;49
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[ASW] Bocchi the Rock! [1080p HEVC x265 10Bit][AAC] (Batch);/view/1629823#comments;magnet:?xt=urn:btih:c4bf86bf21577dc62b81ca3a762a8565d8b487b0&dn=%5BASW%5D%20Bocchi%20the%20Rock%21%20%5B1080p%20HEVC%20x265%2010Bit%5D%5BAAC%5D%20%28Batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.1 GiB;2023-01-26 20:04;27;1;3266
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[SubsPlease] Bocchi the Rock! (01-12) (1080p) [Batch];/view/1626385#comments;magnet:?xt=urn:btih:9f4961a9c71eeb53abce2ef2afc587b452dee5eb&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20%2801-12%29%20%281080p%29%20%5BBatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;16.1 GiB;2023-01-18 09:59;218;5;23410
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;2[SubsPlease] Bocchi the Rock! (01-12) (720p) [Batch];/view/1626384#comments;magnet:?xt=urn:btih:9c28147b6efcd4ba53b396fcae42457edb233879&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20%2801-12%29%20%28720p%29%20%5BBatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;8.2 GiB;2023-01-18 09:59;14;0;2943
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[SubsPlease] Bocchi the Rock! (01-12) (480p) [Batch];/view/1626383;magnet:?xt=urn:btih:3f2b8b09b6c4f69866c8065caef4193a9aeb62a1&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20%2801-12%29%20%28480p%29%20%5BBatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;4.2 GiB;2023-01-18 09:59;1;1;609
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! (Season 1) (1080p) [AV1] (batch);/view/1620850;magnet:?xt=urn:btih:13b7e08b1e1ecc9a2c4f7a787b13d5725ceb109f&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20%28Season%201%29%20%281080p%29%20%5BAV1%5D%20%28batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.2 GiB;2023-01-05 16:43;8;0;667
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[Erai-raws] Bocchi the Rock! - 01 ~ 12 [1080p][Multiple Subtitle];/view/1620543;magnet:?xt=urn:btih:0c0e5d70e9779474b7e66d5719125b03127e5b5f&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2001%20~%2012%20%5B1080p%5D%5BMultiple%20Subtitle%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;16.1 GiB;2023-01-04 21:26;65;2;6278
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[Erai-raws] Bocchi the Rock! - 01 ~ 12 [720p][Multiple Subtitle];/view/1620542#comments;magnet:?xt=urn:btih:3c2f34f1feabf4503a0649e90789595ee85ea66e&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2001%20~%2012%20%5B720p%5D%5BMultiple%20Subtitle%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;8.3 GiB;2023-01-04 21:25;8;0;980
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 12 (1080p) [AV1];/view/1620418;magnet:?xt=urn:btih:4272fd43ef7570b736f876486d24e38c0ed7c8c5&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2012%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;254.9 MiB;2023-01-04 15:46;1;0;120
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 11 (1080p) [AV1];/view/1620066;magnet:?xt=urn:btih:abd1f6e4ea096ae18e28f3d519a45004eb9dfb34&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2011%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;267.4 MiB;2023-01-03 11:15;1;0;180
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 10 (1080p) [AV1];/view/1620065;magnet:?xt=urn:btih:bd422aa2be68a9c202cdc680b82150096719c68c&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2010%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;253.4 MiB;2023-01-03 11:13;2;0;313
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 09 (1080p) [AV1];/view/1620064;magnet:?xt=urn:btih:e92a561e0eca6659e9dffb576594c33986ada3b8&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2009%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;301.6 MiB;2023-01-03 11:12;0;0;148
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[Anime Time] Bocchi the Rock! (Season 1) [1080p][HEVC 10bit x265][AAC][Multi Sub] [Batch];/view/1620021#comments;magnet:?xt=urn:btih:250076ae2f1e37405972a594613da1ab4d98249b&dn=%5BAnime%20Time%5D%20Bocchi%20the%20Rock%21%20%28Season%201%29%20%5B1080p%5D%5BHEVC%2010bit%20x265%5D%5BAAC%5D%5BMulti%20Sub%5D%20%5BBatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.4 GiB;2023-01-03 06:05;36;2;7056
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;2Bocchi The Rock Vol1 BDMV Subtitles;/view/1619576#comments;magnet:?xt=urn:btih:ffd698f6b6176d4d3c33a6662df86ca7ba49b09c&dn=Bocchi%20The%20Rock%20Vol1%20BDMV%20Subtitles&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;14.6 GiB;2022-12-31 22:18;0;0;105
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 08 (1080p) [AV1];/view/1619118;magnet:?xt=urn:btih:96a143da48be7c8567c50d98938140159b524ff5&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2008%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;251.0 MiB;2022-12-29 14:53;2;0;113
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 07 (1080p) [AV1];/view/1619092;magnet:?xt=urn:btih:571b8fe78120d0d46aec94adf13d7d22af25451a&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2007%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;284.3 MiB;2022-12-29 12:51;1;0;92
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 06 (1080p) [AV1];/view/1619091;magnet:?xt=urn:btih:a911f94b9f2a3278255bc2b014f3f82fb6b4af6b&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2006%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;271.8 MiB;2022-12-29 12:47;0;0;99
